# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  163       6.445013445577e-10       1.342269302454e-13      -6.014856596953e-12       0.000000000000e+00       2.624940512608e-12       4.922733067771e-13      -3.070968599453e-15 
  164       6.484861156677e-10       1.329223683518e-13      -5.974777444834e-12       0.000000000000e+00       2.578569115948e-12       4.853012073313e-13      -3.003580444988e-15 
  165       6.524282960906e-10       1.315842409520e-13      -5.931055582115e-12       0.000000000000e+00       2.533307562947e-12       4.784614379614e-13      -2.936530520500e-15 
  166       6.563265052370e-10       1.302152690603e-13      -5.883674296254e-12       0.000000000000e+00       2.489112408058e-12       4.717568089758e-13      -2.870025739828e-15 
  167       6.601793314940e-10       1.288182990622e-13      -5.832619014738e-12       0.000000000000e+00       2.445935232016e-12       4.651898625076e-13      -2.804280600518e-15 
  168       6.639853317290e-10       1.273963044042e-13      -5.777877345741e-12       0.000000000000e+00       2.403722548823e-12       4.587628657923e-13      -2.739517279828e-15 
  169       6.677430307928e-10       1.259523872854e-13      -5.719439118790e-12       0.000000000000e+00       2.362415712729e-12       4.524778044453e-13      -2.675965730742e-15 
  170       6.714509210238e-10       1.244897803473e-13      -5.657296425424e-12       0.000000000000e+00       2.321950825211e-12       4.463363757389e-13      -2.613863777978e-15 
  171       6.751075607319e-10       1.230117509090e-13      -5.591442939671e-12       0.000000000000e+00       2.282271663590e-12       4.403395048928e-13      -2.553406268716e-15 
  172       6.787118799065e-10       1.215213011702e-13      -5.521871730754e-12       0.000000000000e+00       2.243369871284e-12       4.344858627562e-13      -2.494587565963e-15 
  173       6.822628991663e-10       1.200214461339e-13      -5.448577345075e-12       0.000000000000e+00       2.205247956018e-12       4.287732110708e-13      -2.437346044946e-15 
  174       6.857596329810e-10       1.185153100957e-13      -5.371556547425e-12       0.000000000000e+00       2.167906530248e-12       4.231988597299e-13      -2.381613745238e-15 
  175       6.892010895791e-10       1.170061279372e-13      -5.290808358705e-12       0.000000000000e+00       2.131344271270e-12       4.177596581097e-13      -2.327316258913e-15 
  176       6.925862708548e-10       1.154972464186e-13      -5.206334093654e-12       0.000000000000e+00       2.095557881332e-12       4.124519864009e-13      -2.274372618699e-15 
  177       6.959141722758e-10       1.139921254722e-13      -5.118137398567e-12       0.000000000000e+00       2.060542047742e-12       4.072717469398e-13      -2.222695186136e-15 
  178       6.991837827905e-10       1.124943394951e-13      -5.026224289025e-12       0.000000000000e+00       2.026289402979e-12       4.022143555403e-13      -2.172189539725e-15 
  179       7.023940847357e-10       1.110075786424e-13      -4.930603187611e-12       0.000000000000e+00       1.992790484803e-12       3.972747328246e-13      -2.122754363087e-15 
  180       7.055440537437e-10       1.095356501202e-13      -4.831284961642e-12       0.000000000000e+00       1.960033696364e-12       3.924472955554e-13      -2.074281333117e-15 
  181       7.086326586499e-10       1.080824794790e-13      -4.728282960885e-12       0.000000000000e+00       1.928005266314e-12       3.877259479666e-13      -2.026655008137e-15 
  182       7.116588614001e-10       1.066521119062e-13      -4.621613055284e-12       0.000000000000e+00       1.896689208914e-12       3.831040730954e-13      -1.979752716051e-15 
  183       7.146216169582e-10       1.052487135193e-13      -4.511293672682e-12       0.000000000000e+00       1.866067284146e-12       3.785745241132e-13      -1.933444442500e-15 
  184       7.175198732133e-10       1.038765726594e-13      -4.397345836547e-12       0.000000000000e+00       1.836118957822e-12       3.741296156573e-13      -1.887592719018e-15 
  185       7.203525708872e-10       1.025401011837e-13      -4.279793203693e-12       0.000000000000e+00       1.806821361696e-12       3.697611151624e-13      -1.842052511182e-15 
  186       7.231186434420e-10       1.012438357589e-13      -4.158662102005e-12       0.000000000000e+00       1.778149253569e-12       3.654602341917e-13      -1.796671106773e-15 
  187       7.258170169873e-10       9.999243915394e-14      -4.033981568161e-12       0.000000000000e+00       1.750074977406e-12       3.612176197688e-13      -1.751288003924e-15 
  188       7.284466101879e-10       9.879070153347e-14      -3.905783385356e-12       0.000000000000e+00       1.722568423440e-12       3.570233457086e-13      -1.705734799279e-15 
  189       7.310063341707e-10       9.764354175057e-14      -3.774102121027e-12       0.000000000000e+00       1.695596988283e-12       3.528669039493e-13      -1.659835076147e-15 
  190       7.334950924327e-10       9.655600863993e-14      -3.638975164573e-12       0.000000000000e+00       1.669125535039e-12       3.487371958833e-13      -1.613404292653e-15 
  191       7.359118542731e-10       9.553307369767e-14      -3.500440575680e-12       0.000000000000e+00       1.643123339303e-12       3.446248402895e-13      -1.566290315097e-15 
  192       7.382558814349e-10       9.457898905932e-14      -3.358530370424e-12       0.000000000000e+00       1.617585592147e-12       3.405293085268e-13      -1.518498646533e-15 
  193       7.405265183238e-10       9.369788374325e-14      -3.213276803024e-12       0.000000000000e+00       1.592513436956e-12       3.364523090814e-13      -1.470076397638e-15 
  194       7.427231201597e-10       9.289396853960e-14      -3.064714540308e-12       0.000000000000e+00       1.567907111666e-12       3.323955180151e-13      -1.421072507229e-15 
  195       7.448450531242e-10       9.217153662072e-14      -2.912880692279e-12       0.000000000000e+00       1.543765931730e-12       3.283605778765e-13      -1.371537763416e-15 
  196       7.468916945087e-10       9.153496415153e-14      -2.757814842666e-12       0.000000000000e+00       1.520088273091e-12       3.243490966134e-13      -1.321524824761e-15 
  197       7.488624328627e-10       9.098871090001e-14      -2.599559079489e-12       0.000000000000e+00       1.496871555152e-12       3.203626464845e-13      -1.271088241433e-15 
  198       7.507566681414e-10       9.053732084757e-14      -2.438158025616e-12       0.000000000000e+00       1.474112223740e-12       3.164027629714e-13      -1.220284476361e-15 
  199       7.525738118541e-10       9.018542279948e-14      -2.273658869323e-12       0.000000000000e+00       1.451805734082e-12       3.124709436907e-13      -1.169171926396e-15 
  200       7.543132872120e-10       8.993773099530e-14      -2.106111394852e-12       0.000000000000e+00       1.429946533772e-12       3.085686473055e-13      -1.117810943458e-15 
  201       7.559745292761e-10       8.979904571931e-14      -1.935568012972e-12       0.000000000000e+00       1.408528045739e-12       3.046972924380e-13      -1.066263855702e-15 
  202       7.575569851055e-10       8.977425391089e-14      -1.762083791535e-12       0.000000000000e+00       1.387542651219e-12       3.008582565806e-13      -1.014594988665e-15 
  203       7.590601139053e-10       8.986832977497e-14      -1.585716486039e-12       0.000000000000e+00       1.366981672722e-12       2.970528750086e-13      -9.628706864268e-16 
  204       7.604833871745e-10       9.008633539245e-14      -1.406526570186e-12       0.000000000000e+00       1.346835357004e-12       2.932824396916e-13      -9.111593327655e-16 
  205       7.618262888541e-10       9.043342133062e-14      -1.224577266438e-12       0.000000000000e+00       1.327092858036e-12       2.895481982057e-13      -8.595313723115e-16 
  206       7.630883154752e-10       9.091482725356e-14      -1.039934576583e-12       0.000000000000e+00       1.307742219973e-12       2.858513526454e-13      -8.080593317046e-16 
  207       7.642689763070e-10       9.153588253257e-14      -8.526673122865e-13       0.000000000000e+00       1.288770360121e-12       2.821930585353e-13      -7.568178407497e-16 
  208       7.653677935044e-10       9.230200685660e-14      -6.628471256557e-13       0.000000000000e+00       1.270163051912e-12       2.785744237426e-13      -7.058836535725e-16 
  209       7.663843022568e-10       9.321871084266e-14      -4.705485397974e-13       0.000000000000e+00       1.251904907870e-12       2.749965073882e-13      -6.553356697755e-16 
  210       7.673180509354e-10       9.429159664625e-14      -2.758489793768e-13       0.000000000000e+00       1.233979362579e-12       2.714603187595e-13      -6.052549555936e-16 
  211       7.681686012416e-10       9.552635857175e-14      -7.882880117713e-14       0.000000000000e+00       1.216368655658e-12       2.679668162215e-13      -5.557247650504e-16 
  212       7.689355283548e-10       9.692878368287e-14       1.204286753413e-13       0.000000000000e+00       1.199053814725e-12       2.645169061295e-13      -5.068305611135e-16 
  213       7.696184599675e-10       9.850442174253e-14       3.218414266783e-13       0.000000000000e+00       1.182018358843e-12       2.611113911024e-13      -4.586445090506e-16 
  214       7.702171960151e-10       1.002575689726e-13       5.253418845158e-13       0.000000000000e+00       1.165259722383e-12       2.577508132169e-13      -4.111777477764e-16 
  215       7.707315973208e-10       1.021922168155e-13       7.308646064902e-13       0.000000000000e+00       1.148778570057e-12       2.544355981167e-13      -3.644249348013e-16 
  216       7.711615476847e-10       1.043123761791e-13       9.383420477116e-13       0.000000000000e+00       1.132575138585e-12       2.511661034852e-13      -3.183794647502e-16 
  217       7.715069541342e-10       1.066220771755e-13       1.147704541497e-12       0.000000000000e+00       1.116649229459e-12       2.479426178243e-13      -2.730334496403e-16 
  218       7.717677471738e-10       1.091253688619e-13       1.358880280103e-12       0.000000000000e+00       1.101000201709e-12       2.447653592324e-13      -2.283776991574e-16 
  219       7.719438810361e-10       1.118263189802e-13       1.571795295457e-12       0.000000000000e+00       1.085626964663e-12       2.416344741836e-13      -1.844017009337e-16 
  220       7.720353339322e-10       1.147290136965e-13       1.786373439893e-12       0.000000000000e+00       1.070527970717e-12       2.385500363062e-13      -1.410936008243e-16 
  221       7.720421083014e-10       1.178375573416e-13       2.002536366881e-12       0.000000000000e+00       1.055701208093e-12       2.355120451610e-13      -9.844018318470e-17 
  222       7.719642310624e-10       1.211560721504e-13       2.220203511759e-12       0.000000000000e+00       1.041144193609e-12       2.325204250204e-13      -5.642685114768e-17 
  223       7.718017538633e-10       1.246886980020e-13       2.439292072472e-12       0.000000000000e+00       1.026853965438e-12       2.295750236465e-13      -1.503760690047e-17 
  224       7.715547533320e-10       1.284395921598e-13       2.659716990295e-12       0.000000000000e+00       1.012827075874e-12       2.266756110702e-13       2.574496803821e-17 
  225       7.712233313264e-10       1.324129290109e-13       2.881390930575e-12       0.000000000000e+00       9.990595840974e-13       2.238218783696e-13       6.593973254108e-17 
  226       7.708076151854e-10       1.366128998064e-13       3.104224263456e-12       0.000000000000e+00       9.855470489387e-13       2.210134364486e-13       1.055670055951e-16 
  227       7.703077579787e-10       1.410437124011e-13       3.328125044617e-12       0.000000000000e+00       9.722845216406e-13       2.182498148155e-13       1.446485860246e-16 
  228       7.697239387574e-10       1.457095909934e-13       3.552998996001e-12       0.000000000000e+00       9.592665386242e-13       2.155304603617e-13       1.832077722140e-16 
  229       7.690563628042e-10       1.506147758654e-13       3.778749486551e-12       0.000000000000e+00       9.464871142523e-13       2.128547361405e-13       2.212693818308e-16 
  230       7.683052618844e-10       1.557635231223e-13       4.005277512938e-12       0.000000000000e+00       9.339397335935e-13       2.102219201452e-13       2.588597715483e-16 
  231       7.674708944954e-10       1.611601044330e-13       4.232481680300e-12       0.000000000000e+00       9.216173451867e-13       2.076312040882e-13       2.960068567691e-16 
  232       7.665535461177e-10       1.668088067692e-13       4.460258182968e-12       0.000000000000e+00       9.095123538047e-13       2.050816921795e-13       3.327401313472e-16 
  233       7.655535294653e-10       1.727139321461e-13       4.688500785203e-12       0.000000000000e+00       8.976166132189e-13       2.025723999051e-13       3.690906873116e-16 
  234       7.644711847356e-10       1.788797973616e-13       4.917100801927e-12       0.000000000000e+00       8.859214189626e-13       2.001022528061e-13       4.050912345888e-16 
  235       7.633068798604e-10       1.853107337366e-13       5.145947079456e-12       0.000000000000e+00       8.744175010961e-13       1.976700852566e-13       4.407761207260e-16 
  236       7.620610107559e-10       1.920110868545e-13       5.374925976231e-12       0.000000000000e+00       8.630950169700e-13       1.952746392432e-13       4.761813506137e-16 
  237       7.607340015729e-10       1.989852163018e-13       5.603921343555e-12       0.000000000000e+00       8.519435439897e-13       1.929145631427e-13       5.113446062089e-16 
  238       7.593263003684e-10       2.062371015118e-13       5.832821135965e-12       0.000000000000e+00       8.409540854764e-13       1.905886355222e-13       5.462968281036e-16 
  239       7.578383653081e-10       2.137691333380e-13       6.061537726587e-12       0.000000000000e+00       8.301252380561e-13       1.882964541060e-13       5.810363535147e-16 
  240       7.562706781134e-10       2.215832487661e-13       6.289988785193e-12       0.000000000000e+00       8.194573838793e-13       1.860377861796e-13       6.155532497343e-16 
  241       7.546237488051e-10       2.296813171393e-13       6.518090753993e-12       0.000000000000e+00       8.089507081558e-13       1.838123465808e-13       6.498376132780e-16 
  242       7.528981159437e-10       2.380651390676e-13       6.745758842359e-12       0.000000000000e+00       7.986051961663e-13       1.816197969525e-13       6.838795718066e-16 
  243       7.510943468706e-10       2.467364453367e-13       6.972907021542e-12       0.000000000000e+00       7.884206302727e-13       1.794597449964e-13       7.176692860472e-16 
  244       7.492130379487e-10       2.556968958164e-13       7.199448019388e-12       0.000000000000e+00       7.783965869296e-13       1.773317437261e-13       7.511969517152e-16 
  245       7.472548148031e-10       2.649480783704e-13       7.425293315060e-12       0.000000000000e+00       7.685324336953e-13       1.752352907206e-13       7.844528014356e-16 
  246       7.452203325617e-10       2.744915077644e-13       7.650353133757e-12       0.000000000000e+00       7.588273262426e-13       1.731698273778e-13       8.174271066643e-16 
  247       7.431102760961e-10       2.843286245756e-13       7.874536441431e-12       0.000000000000e+00       7.492802053698e-13       1.711347381673e-13       8.501101796102e-16 
  248       7.409253602624e-10       2.944607941010e-13       8.097750939504e-12       0.000000000000e+00       7.398897940119e-13       1.691293498843e-13       8.824923751561e-16 
  249       7.386663301416e-10       3.048893052670e-13       8.319903059592e-12       0.000000000000e+00       7.306545942514e-13       1.671529309024e-13       9.145640927806e-16 
