# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1286       1.000335860773e-10       4.075686802515e-12      -2.997491323228e-12       1.155791239420e-14       2.171191429146e-15       3.934896923886e-16      -1.013619910033e-16 
 1287       9.982405090672e-11       4.081803007694e-12      -3.092098116515e-12       1.154824113016e-14       2.164595799290e-15       3.979704962554e-16      -1.014671079220e-16 
 1288       9.962249213596e-11       4.087437005387e-12      -3.186902180747e-12       1.153864369366e-14       2.158025098525e-15       4.024348704047e-16      -1.015584634998e-16 
 1289       9.942889789722e-11       4.092586879380e-12      -3.281860437043e-12       1.152912142429e-14       2.151479213758e-15       4.068761742950e-16      -1.016361302787e-16 
 1290       9.924325606230e-11       4.097250712125e-12      -3.376929539005e-12       1.151967566742e-14       2.144958030262e-15       4.112877267120e-16      -1.017001815496e-16 
 1291       9.906555424197e-11       4.101426584732e-12      -3.472065872195e-12       1.151030777418e-14       2.138461431672e-15       4.156628056896e-16      -1.017506913540e-16 
 1292       9.889577978536e-11       4.105112576985e-12      -3.567225553620e-12       1.150101910153e-14       2.131989299983e-15       4.199946484316e-16      -1.017877344856e-16 
 1293       9.873391977929e-11       4.108306767338e-12      -3.662364431214e-12       1.149181101220e-14       2.125541515544e-15       4.242764512334e-16      -1.018113864917e-16 
 1294       9.857996104768e-11       4.111007232922e-12      -3.757438083321e-12       1.148268487475e-14       2.119117957054e-15       4.285013694036e-16      -1.018217236755e-16 
 1295       9.843389015090e-11       4.113212049551e-12      -3.852401818178e-12       1.147364206354e-14       2.112718501561e-15       4.326625171852e-16      -1.018188230970e-16 
 1296       9.829569338511e-11       4.114919291722e-12      -3.947210673396e-12       1.146468395877e-14       2.106343024452e-15       4.367529676779e-16      -1.018027625751e-16 
 1297       9.816535678170e-11       4.116127032623e-12      -4.041819415448e-12       1.145581194649e-14       2.099991399458e-15       4.407657527589e-16      -1.017736206891e-16 
 1298       9.804286610660e-11       4.116833344137e-12      -4.136182539143e-12       1.144702741858e-14       2.093663498640e-15       4.446938630051e-16      -1.017314767805e-16 
 1299       9.792820685966e-11       4.117036296843e-12      -4.230254267117e-12       1.143833177278e-14       2.087359192395e-15       4.485302476141e-16      -1.016764109543e-16 
 1300       9.782136427403e-11       4.116733960023e-12      -4.323988549313e-12       1.142972641269e-14       2.081078349443e-15       4.522678143266e-16      -1.016085040810e-16 
 1301       9.772232331556e-11       4.115924401666e-12      -4.417339062462e-12       1.142121274780e-14       2.074820836830e-15       4.558994293469e-16      -1.015278377980e-16 
 1302       9.763106868208e-11       4.114605688473e-12      -4.510259209565e-12       1.141279219347e-14       2.068586519922e-15       4.594179172654e-16      -1.014344945113e-16 
 1303       9.754758480288e-11       4.112775885856e-12      -4.602702119382e-12       1.140446617096e-14       2.062375262398e-15       4.628160609800e-16      -1.013285573973e-16 
 1304       9.747185583799e-11       4.110433057951e-12      -4.694620645908e-12       1.139623610742e-14       2.056186926250e-15       4.660866016171e-16      -1.012101104044e-16 
 1305       9.740386567760e-11       4.107575267614e-12      -4.785967367859e-12       1.138810343594e-14       2.050021371777e-15       4.692222384539e-16      -1.010792382542e-16 
 1306       9.734359794140e-11       4.104200576431e-12      -4.876694588152e-12       1.138006959549e-14       2.043878457584e-15       4.722156288397e-16      -1.009360264440e-16 
 1307       9.729102114910e-11       4.100308200114e-12      -4.966758121841e-12       1.137213572641e-14       2.037758053530e-15       4.750614104819e-16      -1.007805664371e-16 
 1308       9.724604405157e-11       4.095901988851e-12      -5.056128707313e-12       1.136430175288e-14       2.031660079751e-15       4.777622932193e-16      -1.006129712973e-16 
 1309       9.720855979873e-11       4.090986985897e-12      -5.144780721714e-12       1.135656729020e-14       2.025584468071e-15       4.803230352385e-16      -1.004333602327e-16 
 1310       9.717846072144e-11       4.085568275800e-12      -5.232688403826e-12       1.134893194837e-14       2.019531149076e-15       4.827484269555e-16      -1.002418534245e-16 
 1311       9.715563832983e-11       4.079650984481e-12      -5.319825853818e-12       1.134139533215e-14       2.013500052116e-15       4.850432910788e-16      -1.000385720286e-16 
 1312       9.713998331164e-11       4.073240279325e-12      -5.406167032997e-12       1.133395704100e-14       2.007491105301e-15       4.872124826732e-16      -9.982363817791e-17 
 1313       9.713138553050e-11       4.066341369260e-12      -5.491685763552e-12       1.132661666910e-14       2.001504235494e-15       4.892608892232e-16      -9.959717498432e-17 
 1314       9.712973402434e-11       4.058959504850e-12      -5.576355728307e-12       1.131937380531e-14       1.995539368315e-15       4.911934306968e-16      -9.935930654050e-17 
 1315       9.713491700363e-11       4.051099978372e-12      -5.660150470465e-12       1.131222803318e-14       1.989596428131e-15       4.930150596085e-16      -9.911015792210e-17 
 1316       9.714682184977e-11       4.042768123908e-12      -5.743043393361e-12       1.130517893090e-14       1.983675338059e-15       4.947307610836e-16      -9.884985518970e-17 
 1317       9.716533511339e-11       4.033969317425e-12      -5.825007760209e-12       1.129822607135e-14       1.977776019959e-15       4.963455529210e-16      -9.857852539080e-17 
 1318       9.719034251270e-11       4.024708976866e-12      -5.906016693852e-12       1.129136902203e-14       1.971898394431e-15       4.978644856572e-16      -9.829629656188e-17 
 1319       9.722172893179e-11       4.014992562230e-12      -5.986043176506e-12       1.128460734508e-14       1.966042380814e-15       4.992926426297e-16      -9.800329773034e-17 
 1320       9.725937841899e-11       4.004825575660e-12      -6.065060049516e-12       1.127794059727e-14       1.960207897184e-15       5.006351400405e-16      -9.769965891657e-17 
 1321       9.730317418518e-11       3.994213561530e-12      -6.143040013097e-12       1.127136832994e-14       1.954394860347e-15       5.018971270197e-16      -9.738551113592e-17 
 1322       9.735299860210e-11       3.983162106524e-12      -6.219955626089e-12       1.126489008906e-14       1.948603185839e-15       5.030837856889e-16      -9.706098640072e-17 
 1323       9.740873320072e-11       3.971676839730e-12      -6.295779305702e-12       1.125850541517e-14       1.942832787922e-15       5.042003312251e-16      -9.672621772227e-17 
 1324       9.747025866956e-11       3.959763432717e-12      -6.370483327267e-12       1.125221384338e-14       1.937083579581e-15       5.052520119237e-16      -9.638133911290e-17 
 1325       9.753745485297e-11       3.947427599628e-12      -6.444039823981e-12       1.124601490334e-14       1.931355472522e-15       5.062441092626e-16      -9.602648558790e-17 
 1326       9.761020074953e-11       3.934675097259e-12      -6.516420786661e-12       1.123990811928e-14       1.925648377167e-15       5.071819379653e-16      -9.566179316761e-17 
 1327       9.768837451033e-11       3.921511725146e-12      -6.587598063488e-12       1.123389300993e-14       1.919962202653e-15       5.080708460645e-16      -9.528739887935e-17 
 1328       9.777185343731e-11       3.907943325655e-12      -6.657543359757e-12       1.122796908856e-14       1.914296856829e-15       5.089162149661e-16      -9.490344075950e-17 
 1329       9.786051398160e-11       3.893975784059e-12      -6.726228237629e-12       1.122213586294e-14       1.908652246250e-15       5.097234595120e-16      -9.451005785544e-17 
 1330       9.795423174182e-11       3.879615028630e-12      -6.793624115873e-12       1.121639283534e-14       1.903028276178e-15       5.104980280443e-16      -9.410739022763e-17 
 1331       9.805288146246e-11       3.864867030723e-12      -6.859702269622e-12       1.121073950251e-14       1.897424850576e-15       5.112454024684e-16      -9.369557895153e-17 
 1332       9.815633703214e-11       3.849737804858e-12      -6.924433830115e-12       1.120517535568e-14       1.891841872106e-15       5.119710983167e-16      -9.327476611971e-17 
 1333       9.826447148201e-11       3.834233408810e-12      -6.987789784452e-12       1.119969988052e-14       1.886279242129e-15       5.126806648123e-16      -9.284509484376e-17 
 1334       9.837715698402e-11       3.818359943690e-12      -7.049740975337e-12       1.119431255717e-14       1.880736860695e-15       5.133796849322e-16      -9.240670925638e-17 
 1335       9.849426484928e-11       3.802123554034e-12      -7.110258100830e-12       1.118901286020e-14       1.875214626547e-15       5.140737754710e-16      -9.195975451331e-17 
 1336       9.861566552639e-11       3.785530427886e-12      -7.169311714096e-12       1.118380025859e-14       1.869712437114e-15       5.147685871046e-16      -9.150437679541e-17 
 1337       9.874122859973e-11       3.768586796885e-12      -7.226872223152e-12       1.117867421574e-14       1.864230188510e-15       5.154698044534e-16      -9.104072331064e-17 
 1338       9.887082278785e-11       3.751298936347e-12      -7.282909890614e-12       1.117363418945e-14       1.858767775529e-15       5.161831461463e-16      -9.056894229603e-17 
 1339       9.900431594176e-11       3.733673165355e-12      -7.337394833451e-12       1.116867963190e-14       1.853325091643e-15       5.169143648837e-16      -9.008918301975e-17 
 1340       9.914157504325e-11       3.715715846841e-12      -7.390297022730e-12       1.116380998965e-14       1.847902029002e-15       5.176692475014e-16      -8.960159578308e-17 
 1341       9.928246620323e-11       3.697433387672e-12      -7.441586283364e-12       1.115902470361e-14       1.842498478424e-15       5.184536150340e-16      -8.910633192243e-17 
 1342       9.942685466010e-11       3.678832238736e-12      -7.491232293862e-12       1.115432320906e-14       1.837114329399e-15       5.192733227786e-16      -8.860354381135e-17 
 1343       9.957460477799e-11       3.659918895028e-12      -7.539204586080e-12       1.114970493559e-14       1.831749470082e-15       5.201342603582e-16      -8.809338486253e-17 
 1344       9.972558004519e-11       3.640699895731e-12      -7.585472544964e-12       1.114516930714e-14       1.826403787292e-15       5.210423517851e-16      -8.757600952980e-17 
 1345       9.987964307237e-11       3.621181824308e-12      -7.630005408304e-12       1.114071574196e-14       1.821077166506e-15       5.220035555247e-16      -8.705157331016e-17 
 1346       1.000366569996e-10       3.601371572127e-12      -7.672777385348e-12       1.113634349314e-14       1.815769502088e-15       5.230222442616e-16      -8.652022304579e-17 
 1347       1.001964897368e-10       3.581277132316e-12      -7.713783073999e-12       1.113205116852e-14       1.810480728082e-15       5.240963248097e-16      -8.598206771080e-17 
 1348       1.003590097661e-10       3.560906814702e-12      -7.753022210601e-12       1.112783720552e-14       1.805210787744e-15       5.252220653144e-16      -8.543720731112e-17 
 1349       1.005240847357e-10       3.540268983153e-12      -7.790494566354e-12       1.112370003016e-14       1.799959623346e-15       5.263957106962e-16      -8.488574255706e-17 
 1350       1.006915814583e-10       3.519372055682e-12      -7.826199947402e-12       1.111963805699e-14       1.794727176170e-15       5.276134826072e-16      -8.432777486466e-17 
 1351       1.008613659096e-10       3.498224504545e-12      -7.860138194919e-12       1.111564968908e-14       1.789513386507e-15       5.288715793872e-16      -8.376340635709e-17 
 1352       1.010333032267e-10       3.476834856349e-12      -7.892309185198e-12       1.111173331798e-14       1.784318193654e-15       5.301661760203e-16      -8.319273986598e-17 
 1353       1.012072577063e-10       3.455211692152e-12      -7.922712829739e-12       1.110788732373e-14       1.779141535915e-15       5.314934240910e-16      -8.261587893282e-17 
 1354       1.013830928036e-10       3.433363647568e-12      -7.951349075334e-12       1.110411007481e-14       1.773983350594e-15       5.328494517402e-16      -8.203292781028e-17 
 1355       1.015606711303e-10       3.411299412865e-12      -7.978217904156e-12       1.110039992814e-14       1.768843573995e-15       5.342303636223e-16      -8.144399146363e-17 
